,NEIGHBORHOOD,Year,SALE PRICE
0,3004,2006,681408.0
1,AIRPORT JFK,2006,12177408.0
2,AIRPORT JFK,2016,7800000.0
3,AIRPORT LA GUARDIA,2003,2556890.0
4,AIRPORT LA GUARDIA,2004,3634000.0
5,AIRPORT LA GUARDIA,2005,4945750.0
6,AIRPORT LA GUARDIA,2006,2511180.0
7,AIRPORT LA GUARDIA,2007,840000.0
8,AIRPORT LA GUARDIA,2008,1000000.0
9,AIRPORT LA GUARDIA,2009,1520000.0
10,AIRPORT LA GUARDIA,2010,1010000.0
11,AIRPORT LA GUARDIA,2011,280000.0
12,AIRPORT LA GUARDIA,2012,1155000.0
13,AIRPORT LA GUARDIA,2013,2820000.0
14,AIRPORT LA GUARDIA,2014,961000.0
15,AIRPORT LA GUARDIA,2015,1240000.0
16,AIRPORT LA GUARDIA,2016,2674500.0
17,AIRPORT LA GUARDIA,2017,6267000.0
18,AIRPORT LA GUARDIA,2018,1552500.0
19,ALPHABET CITY,2003,58695200.0
20,ALPHABET CITY,2004,94969162.0
21,ALPHABET CITY,2005,159132304.0
22,ALPHABET CITY,2006,143839304.0
23,ALPHABET CITY,2007,221430397.0
24,ALPHABET CITY,2008,129034438.0
25,ALPHABET CITY,2009,50814010.0
26,ALPHABET CITY,2010,106262960.0
27,ALPHABET CITY,2011,189307473.0
28,ALPHABET CITY,2012,149709698.0
29,ALPHABET CITY,2013,303087914.0
30,ALPHABET CITY,2014,338096733.0
31,ALPHABET CITY,2015,286106121.0
32,ALPHABET CITY,2016,497604640.0
33,ALPHABET CITY,2017,220773188.0
34,ALPHABET CITY,2018,414379866.0
35,ARVERNE,2003,80866422.0
36,ARVERNE,2004,119532470.0
37,ARVERNE,2005,124294093.0
38,ARVERNE,2006,171403660.0
39,ARVERNE,2007,113848792.0
40,ARVERNE,2008,101920395.0
41,ARVERNE,2009,84911274.0
42,ARVERNE,2010,50406604.0
43,ARVERNE,2011,58486448.0
44,ARVERNE,2012,164166070.0
45,ARVERNE,2013,50284446.0
46,ARVERNE,2014,58927670.0
47,ARVERNE,2015,91894986.0
48,ARVERNE,2016,100150866.0
49,ARVERNE,2017,67424054.0
50,ARVERNE,2018,69739502.0
51,ASTORIA,2003,322206373.0
52,ASTORIA,2004,476911300.0
53,ASTORIA,2005,491968685.0
54,ASTORIA,2006,554027583.0
55,ASTORIA,2007,502219469.0
56,ASTORIA,2008,550409415.0
57,ASTORIA,2009,340196567.0
58,ASTORIA,2010,360086188.0
59,ASTORIA,2011,415877971.0
60,ASTORIA,2012,478020143.0
61,ASTORIA,2013,628986683.0
62,ASTORIA,2014,873853620.0
63,ASTORIA,2015,774826550.0
64,ASTORIA,2016,814711704.0
65,ASTORIA,2017,816386535.0
66,ASTORIA,2018,773219562.0
67,BATH BEACH,2003,105874728.0
68,BATH BEACH,2004,190384168.0
69,BATH BEACH,2005,162243382.0
70,BATH BEACH,2006,129831531.0
71,BATH BEACH,2007,166409642.0
72,BATH BEACH,2008,165812470.0
73,BATH BEACH,2009,104983824.0
74,BATH BEACH,2010,99966394.0
75,BATH BEACH,2011,77828276.0
76,BATH BEACH,2012,106920671.0
77,BATH BEACH,2013,118838554.0
78,BATH BEACH,2014,155704600.0
79,BATH BEACH,2015,181043366.0
80,BATH BEACH,2016,185057147.0
81,BATH BEACH,2017,149250448.0
82,BATH BEACH,2018,180695262.0
83,BATHGATE,2003,32988491.0
84,BATHGATE,2004,59470582.0
85,BATHGATE,2005,57615333.0
86,BATHGATE,2006,64444241.0
87,BATHGATE,2007,64228715.0
88,BATHGATE,2008,32055281.0
89,BATHGATE,2009,19365872.0
90,BATHGATE,2010,26075279.0
91,BATHGATE,2011,14145120.0
92,BATHGATE,2012,25591840.0
93,BATHGATE,2013,159054386.0
94,BATHGATE,2014,36640303.0
95,BATHGATE,2015,62903688.0
96,BATHGATE,2016,59368467.0
97,BATHGATE,2017,47721411.0
98,BATHGATE,2018,74633413.0
99,BAY RIDGE,2003,333058940.0
100,BAY RIDGE,2004,421591356.0
101,BAY RIDGE,2005,484181718.0
102,BAY RIDGE,2006,492515368.0
103,BAY RIDGE,2007,414410054.0
104,BAY RIDGE,2008,309734088.0
105,BAY RIDGE,2009,350607392.0
106,BAY RIDGE,2010,301275706.0
107,BAY RIDGE,2011,254669060.0
108,BAY RIDGE,2012,324640307.0
109,BAY RIDGE,2013,344640811.0
110,BAY RIDGE,2014,445892572.0
111,BAY RIDGE,2015,557333191.0
112,BAY RIDGE,2016,452088440.0
113,BAY RIDGE,2017,519418248.0
114,BAY RIDGE,2018,712946585.0
115,BAYCHESTER,2003,125710970.0
116,BAYCHESTER,2004,147868411.0
117,BAYCHESTER,2005,312558902.0
118,BAYCHESTER,2006,255585671.0
119,BAYCHESTER,2007,310557427.0
120,BAYCHESTER,2008,92527464.0
121,BAYCHESTER,2009,79765061.0
122,BAYCHESTER,2010,67171163.0
123,BAYCHESTER,2011,74418290.0
124,BAYCHESTER,2012,126021384.0
125,BAYCHESTER,2013,75066389.0
126,BAYCHESTER,2014,83785254.0
127,BAYCHESTER,2015,104591394.0
128,BAYCHESTER,2016,154436597.0
129,BAYCHESTER,2017,174886747.0
130,BAYCHESTER,2018,163887862.0
131,BAYSIDE,2003,420605449.0
132,BAYSIDE,2004,564005890.0
133,BAYSIDE,2005,544099730.0
134,BAYSIDE,2006,495426353.0
135,BAYSIDE,2007,591697172.0
136,BAYSIDE,2008,437320271.0
137,BAYSIDE,2009,337184095.0
138,BAYSIDE,2010,332116653.0
139,BAYSIDE,2011,300319754.0
140,BAYSIDE,2012,345426474.0
141,BAYSIDE,2013,442200372.0
142,BAYSIDE,2014,489733839.0
143,BAYSIDE,2015,515536804.0
144,BAYSIDE,2016,542055485.0
145,BAYSIDE,2017,654045907.0
146,BAYSIDE,2018,646772957.0
147,BEDFORD PARK/NORWOOD,2003,91184855.0
148,BEDFORD PARK/NORWOOD,2004,145640094.0
149,BEDFORD PARK/NORWOOD,2005,222490372.0
150,BEDFORD PARK/NORWOOD,2006,218357038.0
151,BEDFORD PARK/NORWOOD,2007,280919932.0
152,BEDFORD PARK/NORWOOD,2008,189260264.0
153,BEDFORD PARK/NORWOOD,2009,77719385.0
154,BEDFORD PARK/NORWOOD,2010,75890212.0
155,BEDFORD PARK/NORWOOD,2011,104505242.0
156,BEDFORD PARK/NORWOOD,2012,141143293.0
157,BEDFORD PARK/NORWOOD,2013,168712906.0
158,BEDFORD PARK/NORWOOD,2014,293044581.0
159,BEDFORD PARK/NORWOOD,2015,230519212.0
160,BEDFORD PARK/NORWOOD,2016,257314962.0
161,BEDFORD PARK/NORWOOD,2017,126079944.0
162,BEDFORD PARK/NORWOOD,2018,273647541.0
163,BEDFORD STUYVESANT,2003,538470923.0
164,BEDFORD STUYVESANT,2004,724650277.0
165,BEDFORD STUYVESANT,2005,908771405.0
166,BEDFORD STUYVESANT,2006,926812179.0
167,BEDFORD STUYVESANT,2007,702467584.0
168,BEDFORD STUYVESANT,2008,448368437.0
169,BEDFORD STUYVESANT,2009,291014195.0
170,BEDFORD STUYVESANT,2010,329745617.0
171,BEDFORD STUYVESANT,2011,473697407.0
172,BEDFORD STUYVESANT,2012,610102004.0
173,BEDFORD STUYVESANT,2013,875796642.0
174,BEDFORD STUYVESANT,2014,1162137039.0
175,BEDFORD STUYVESANT,2015,1287972351.0
176,BEDFORD STUYVESANT,2016,1236608072.0
177,BEDFORD STUYVESANT,2017,1110055362.0
178,BEDFORD STUYVESANT,2018,1051915220.0
179,BEECHHURST,2003,68340993.0
180,BEECHHURST,2004,96112381.0
181,BEECHHURST,2005,97911271.0
182,BEECHHURST,2006,68853624.0
183,BEECHHURST,2007,74865074.0
184,BEECHHURST,2008,64236067.0
185,BEECHHURST,2009,38632300.0
186,BEECHHURST,2010,39267587.0
187,BEECHHURST,2011,37622063.0
188,BEECHHURST,2012,52365300.0
189,BEECHHURST,2013,68002453.0
190,BEECHHURST,2014,101690781.0
191,BEECHHURST,2015,78426406.0
192,BEECHHURST,2016,77957188.0
193,BEECHHURST,2017,85308468.0
194,BEECHHURST,2018,83548237.0
195,BELLE HARBOR,2003,48300837.0
196,BELLE HARBOR,2004,45480537.0
197,BELLE HARBOR,2005,69213778.0
198,BELLE HARBOR,2006,54796200.0
199,BELLE HARBOR,2007,44368041.0
200,BELLE HARBOR,2008,33831235.0
201,BELLE HARBOR,2009,35222339.0
202,BELLE HARBOR,2010,28781593.0
203,BELLE HARBOR,2011,38448500.0
204,BELLE HARBOR,2012,31080630.0
205,BELLE HARBOR,2013,40497140.0
206,BELLE HARBOR,2014,45727708.0
207,BELLE HARBOR,2015,67727085.0
208,BELLE HARBOR,2016,48538712.0
209,BELLE HARBOR,2017,65119218.0
210,BELLE HARBOR,2018,62144136.0
211,BELLEROSE,2003,76969190.0
212,BELLEROSE,2004,93636898.0
213,BELLEROSE,2005,120360935.0
214,BELLEROSE,2006,101583547.0
215,BELLEROSE,2007,79051571.0
216,BELLEROSE,2008,71313023.0
217,BELLEROSE,2009,62168405.0
218,BELLEROSE,2010,51929969.0
219,BELLEROSE,2011,40988197.0
220,BELLEROSE,2012,50196989.0
221,BELLEROSE,2013,70677315.0
222,BELLEROSE,2014,76037857.0
223,BELLEROSE,2015,68573384.0
224,BELLEROSE,2016,91366425.0
225,BELLEROSE,2017,94658023.0
226,BELLEROSE,2018,109883807.0
227,BELMONT,2003,34911361.0
228,BELMONT,2004,47005869.0
229,BELMONT,2005,58879673.0
230,BELMONT,2006,96059175.0
231,BELMONT,2007,76690443.0
232,BELMONT,2008,62575762.0
233,BELMONT,2009,23576093.0
234,BELMONT,2010,69253156.0
235,BELMONT,2011,30627951.0
236,BELMONT,2012,73415837.0
237,BELMONT,2013,59043622.0
238,BELMONT,2014,65319959.0
239,BELMONT,2015,85289889.0
240,BELMONT,2016,70007292.0
241,BELMONT,2017,111125106.0
242,BELMONT,2018,93538292.0
243,BENSONHURST,2003,195766678.0
244,BENSONHURST,2004,256176054.0
245,BENSONHURST,2005,277336047.0
246,BENSONHURST,2006,276984692.0
247,BENSONHURST,2007,296615385.0
248,BENSONHURST,2008,247750255.0
249,BENSONHURST,2009,219938617.0
250,BENSONHURST,2010,207930985.0
251,BENSONHURST,2011,196337407.0
252,BENSONHURST,2012,220204045.0
253,BENSONHURST,2013,290068021.0
254,BENSONHURST,2014,272711919.0
255,BENSONHURST,2015,262812662.0
256,BENSONHURST,2016,379617864.0
257,BENSONHURST,2017,391891807.0
258,BENSONHURST,2018,318686410.0
259,BERGEN BEACH,2003,73026612.0
260,BERGEN BEACH,2004,131077073.0
261,BERGEN BEACH,2005,141495858.0
262,BERGEN BEACH,2006,98392812.0
263,BERGEN BEACH,2007,126653387.0
264,BERGEN BEACH,2008,87910629.0
265,BERGEN BEACH,2009,68121404.0
266,BERGEN BEACH,2010,53801752.0
267,BERGEN BEACH,2011,55630198.0
268,BERGEN BEACH,2012,28879967.0
269,BERGEN BEACH,2013,50087870.0
270,BERGEN BEACH,2014,66298949.0
271,BERGEN BEACH,2015,78283279.0
272,BERGEN BEACH,2016,113499655.0
273,BERGEN BEACH,2017,78625971.0
274,BERGEN BEACH,2018,84348185.0
275,BOERUM HILL,2003,126525872.0
276,BOERUM HILL,2004,88987315.0
277,BOERUM HILL,2005,141804601.0
278,BOERUM HILL,2006,117693881.0
279,BOERUM HILL,2007,222701988.0
280,BOERUM HILL,2008,198218988.0
281,BOERUM HILL,2009,89336034.0
282,BOERUM HILL,2010,88389648.0
283,BOERUM HILL,2011,151836784.0
284,BOERUM HILL,2012,184111320.0
285,BOERUM HILL,2013,185956439.0
286,BOERUM HILL,2014,316199632.0
287,BOERUM HILL,2015,227938935.0
288,BOERUM HILL,2016,266900478.0
289,BOERUM HILL,2017,463479409.0
290,BOERUM HILL,2018,356146055.0
291,BOROUGH PARK,2003,327749530.0
292,BOROUGH PARK,2004,400328769.0
293,BOROUGH PARK,2005,472033453.0
294,BOROUGH PARK,2006,501472933.0
295,BOROUGH PARK,2007,552849721.0
296,BOROUGH PARK,2008,439959585.0
297,BOROUGH PARK,2009,350050783.0
298,BOROUGH PARK,2010,356762196.0
299,BOROUGH PARK,2011,361726142.0
300,BOROUGH PARK,2012,389288200.0
301,BOROUGH PARK,2013,502151914.0
302,BOROUGH PARK,2014,582202180.0
303,BOROUGH PARK,2015,656156861.0
304,BOROUGH PARK,2016,721061574.0
305,BOROUGH PARK,2017,749722021.0
306,BOROUGH PARK,2018,835510510.0
307,BREEZY POINT,2004,2380000.0
308,BREEZY POINT,2017,39630000.0
309,BREEZY POINT,2018,39837500.0
310,BRIARWOOD,2003,47430868.0
311,BRIARWOOD,2004,102474221.0
312,BRIARWOOD,2005,81725094.0
313,BRIARWOOD,2006,59510864.0
314,BRIARWOOD,2007,61985885.0
315,BRIARWOOD,2008,84248008.0
316,BRIARWOOD,2009,58302294.0
317,BRIARWOOD,2010,29878650.0
318,BRIARWOOD,2011,36865698.0
319,BRIARWOOD,2012,33881883.0
320,BRIARWOOD,2013,51552990.0
321,BRIARWOOD,2014,38655403.0
322,BRIARWOOD,2015,49351072.0
323,BRIARWOOD,2016,57350850.0
324,BRIARWOOD,2017,70847538.0
325,BRIARWOOD,2018,78444492.0
326,BRIGHTON BEACH,2003,162123186.0
327,BRIGHTON BEACH,2004,214385949.0
328,BRIGHTON BEACH,2005,313637037.0
329,BRIGHTON BEACH,2006,250867988.0
330,BRIGHTON BEACH,2007,161477805.0
331,BRIGHTON BEACH,2008,141365086.0
332,BRIGHTON BEACH,2009,85069598.0
333,BRIGHTON BEACH,2010,87943570.0
334,BRIGHTON BEACH,2011,172578061.0
335,BRIGHTON BEACH,2012,96973001.0
336,BRIGHTON BEACH,2013,126033617.0
337,BRIGHTON BEACH,2014,207262670.0
338,BRIGHTON BEACH,2015,237836178.0
339,BRIGHTON BEACH,2016,229597804.0
340,BRIGHTON BEACH,2017,164993129.0
341,BRIGHTON BEACH,2018,152120225.0
342,BROAD CHANNEL,2003,9531553.0
343,BROAD CHANNEL,2004,14356815.0
344,BROAD CHANNEL,2005,15827619.0
345,BROAD CHANNEL,2006,7046796.0
346,BROAD CHANNEL,2007,10338989.0
347,BROAD CHANNEL,2008,10695968.0
348,BROAD CHANNEL,2009,9542880.0
349,BROAD CHANNEL,2010,6097810.0
350,BROAD CHANNEL,2011,5374050.0
351,BROAD CHANNEL,2012,2890467.0
352,BROAD CHANNEL,2013,3858000.0
353,BROAD CHANNEL,2014,7323266.0
354,BROAD CHANNEL,2015,7474846.0
355,BROAD CHANNEL,2016,12568598.0
356,BROAD CHANNEL,2017,10117582.0
357,BROAD CHANNEL,2018,11905919.0
358,BRONX PARK,2003,360400.0
359,BRONX PARK,2004,1270612.0
360,BRONX PARK,2005,18100153.0
361,BRONX PARK,2006,2898000.0
362,BRONX PARK,2007,2505000.0
363,BRONX PARK,2008,27890985.0
364,BRONX PARK,2010,1350000.0
365,BRONX PARK,2011,1510000.0
366,BRONX PARK,2012,2007500.0
367,BRONX PARK,2013,2415000.0
368,BRONX PARK,2014,23612667.0
369,BRONX PARK,2015,1072307.0
370,BRONX PARK,2016,6011740.0
371,BRONX PARK,2018,4615000.0
372,BRONX-UNKNOWN,2005,1750000.0
373,BRONX-UNKNOWN,2007,4750000.0
374,BRONX-UNKNOWN,2008,17000000.0
375,BRONX-UNKNOWN,2010,1090000.0
376,BRONX-UNKNOWN,2011,750000.0
377,BRONX-UNKNOWN,2012,2060000.0
378,BRONX-UNKNOWN,2013,180000.0
379,BRONX-UNKNOWN,2014,1310000.0
380,BRONXDALE,2003,90530218.0
381,BRONXDALE,2004,144658383.0
382,BRONXDALE,2005,184136085.0
383,BRONXDALE,2006,180714774.0
384,BRONXDALE,2007,124013084.0
385,BRONXDALE,2008,102782051.0
386,BRONXDALE,2009,60089099.0
387,BRONXDALE,2010,40617757.0
388,BRONXDALE,2011,38259640.0
389,BRONXDALE,2012,60955554.0
390,BRONXDALE,2013,95055354.0
391,BRONXDALE,2014,76929918.0
392,BRONXDALE,2015,161430087.0
393,BRONXDALE,2016,149768538.0
394,BRONXDALE,2017,135162307.0
395,BRONXDALE,2018,149976244.0
396,BROOKLYN HEIGHTS,2003,259862796.0
397,BROOKLYN HEIGHTS,2004,448752486.0
398,BROOKLYN HEIGHTS,2005,318532000.0
399,BROOKLYN HEIGHTS,2006,448016429.0
400,BROOKLYN HEIGHTS,2007,581231064.0
401,BROOKLYN HEIGHTS,2008,269782724.0
402,BROOKLYN HEIGHTS,2009,157760891.0
403,BROOKLYN HEIGHTS,2010,237593178.0
404,BROOKLYN HEIGHTS,2011,301389230.0
405,BROOKLYN HEIGHTS,2012,589270034.0
406,BROOKLYN HEIGHTS,2013,432813723.0
407,BROOKLYN HEIGHTS,2014,604012788.0
408,BROOKLYN HEIGHTS,2015,669928619.0
409,BROOKLYN HEIGHTS,2016,1097113261.0
410,BROOKLYN HEIGHTS,2017,1299305716.0
411,BROOKLYN HEIGHTS,2018,701959802.0
412,BROOKLYN-UNKNOWN,2003,1293000.0
413,BROOKLYN-UNKNOWN,2004,3362425.0
414,BROOKLYN-UNKNOWN,2005,3830000.0
415,BROOKLYN-UNKNOWN,2006,500000.0
416,BROOKLYN-UNKNOWN,2007,9453000.0
417,BROOKLYN-UNKNOWN,2008,1308042.0
418,BROOKLYN-UNKNOWN,2009,2698780.0
419,BROOKLYN-UNKNOWN,2010,3499946.0
420,BROOKLYN-UNKNOWN,2011,2089330.0
421,BROOKLYN-UNKNOWN,2012,260000.0
422,BROOKLYN-UNKNOWN,2013,4507080.0
423,BROOKLYN-UNKNOWN,2014,13301248.0
424,BROOKLYN-UNKNOWN,2015,114700885.0
425,BROWNSVILLE,2003,75531666.0
426,BROWNSVILLE,2004,109324928.0
427,BROWNSVILLE,2005,119949586.0
428,BROWNSVILLE,2006,153057046.0
429,BROWNSVILLE,2007,169625579.0
430,BROWNSVILLE,2008,82107321.0
431,BROWNSVILLE,2009,47865561.0
432,BROWNSVILLE,2010,41755993.0
433,BROWNSVILLE,2011,39759054.0
434,BROWNSVILLE,2012,42182536.0
435,BROWNSVILLE,2013,56611319.0
436,BROWNSVILLE,2014,174381202.0
437,BROWNSVILLE,2015,124659603.0
438,BROWNSVILLE,2016,131555530.0
439,BROWNSVILLE,2017,161385202.0
440,BROWNSVILLE,2018,82490304.0
441,BUSH TERMINAL,2003,26561500.0
442,BUSH TERMINAL,2004,53162196.0
443,BUSH TERMINAL,2005,51209625.0
444,BUSH TERMINAL,2006,94233575.0
445,BUSH TERMINAL,2007,62468206.0
446,BUSH TERMINAL,2008,25844500.0
447,BUSH TERMINAL,2009,17213000.0
448,BUSH TERMINAL,2010,10598611.0
449,BUSH TERMINAL,2011,57673244.0
450,BUSH TERMINAL,2012,16376800.0
451,BUSH TERMINAL,2013,140980550.0
452,BUSH TERMINAL,2014,77074610.0
453,BUSH TERMINAL,2015,224745708.0
454,BUSH TERMINAL,2016,71991340.0
455,BUSH TERMINAL,2017,72735710.0
456,BUSH TERMINAL,2018,32959235.0
457,BUSHWICK,2003,345982753.0
458,BUSHWICK,2004,399470661.0
459,BUSHWICK,2005,525999247.0
460,BUSHWICK,2006,541477022.0
461,BUSHWICK,2007,332188266.0
462,BUSHWICK,2008,317079042.0
463,BUSHWICK,2009,132500054.0
464,BUSHWICK,2010,152775373.0
465,BUSHWICK,2011,148750284.0
466,BUSHWICK,2012,273929693.0
467,BUSHWICK,2013,368110746.0
468,BUSHWICK,2014,600827469.0
469,BUSHWICK,2015,688279482.0
470,BUSHWICK,2016,656623794.0
471,BUSHWICK,2017,530972998.0
472,BUSHWICK,2018,511976492.0
473,CAMBRIA HEIGHTS,2003,46157148.0
474,CAMBRIA HEIGHTS,2004,69330019.0
475,CAMBRIA HEIGHTS,2005,69768507.0
476,CAMBRIA HEIGHTS,2006,78927367.0
477,CAMBRIA HEIGHTS,2007,55749501.0
478,CAMBRIA HEIGHTS,2008,38079685.0
479,CAMBRIA HEIGHTS,2009,31041550.0
480,CAMBRIA HEIGHTS,2010,30071206.0
481,CAMBRIA HEIGHTS,2011,18519954.0
482,CAMBRIA HEIGHTS,2012,28369194.0
483,CAMBRIA HEIGHTS,2013,35576339.0
484,CAMBRIA HEIGHTS,2014,44858576.0
485,CAMBRIA HEIGHTS,2015,41101065.0
486,CAMBRIA HEIGHTS,2016,44344154.0
487,CAMBRIA HEIGHTS,2017,58861124.0
488,CAMBRIA HEIGHTS,2018,59835206.0
489,CANARSIE,2003,313362341.0
490,CANARSIE,2004,417907663.0
491,CANARSIE,2005,442494187.0
492,CANARSIE,2006,461635039.0
493,CANARSIE,2007,297497991.0
494,CANARSIE,2008,154948588.0
495,CANARSIE,2009,132938446.0
496,CANARSIE,2010,128736397.0
497,CANARSIE,2011,126470686.0
498,CANARSIE,2012,258802817.0
499,CANARSIE,2013,125279063.0
500,CANARSIE,2014,188756953.0
501,CANARSIE,2015,269859170.0
502,CANARSIE,2016,225197381.0
503,CANARSIE,2017,330373286.0
504,CANARSIE,2018,289628436.0
505,CARROLL GARDENS,2003,113583420.0
506,CARROLL GARDENS,2004,133058347.0
507,CARROLL GARDENS,2005,212028712.0
508,CARROLL GARDENS,2006,150731161.0
509,CARROLL GARDENS,2007,188463028.0
510,CARROLL GARDENS,2008,120820262.0
511,CARROLL GARDENS,2009,96171350.0
512,CARROLL GARDENS,2010,123525928.0
513,CARROLL GARDENS,2011,126385827.0
514,CARROLL GARDENS,2012,203175477.0
515,CARROLL GARDENS,2013,287350431.0
516,CARROLL GARDENS,2014,262475512.0
517,CARROLL GARDENS,2015,264802684.0
518,CARROLL GARDENS,2016,257090781.0
519,CARROLL GARDENS,2017,247166588.0
520,CARROLL GARDENS,2018,264012962.0
521,CASTLE HILL/UNIONPORT,2003,77473813.0
522,CASTLE HILL/UNIONPORT,2004,74554166.0
523,CASTLE HILL/UNIONPORT,2005,119932173.0
524,CASTLE HILL/UNIONPORT,2006,97350975.0
525,CASTLE HILL/UNIONPORT,2007,234848014.0
526,CASTLE HILL/UNIONPORT,2008,88741231.0
527,CASTLE HILL/UNIONPORT,2009,32930537.0
528,CASTLE HILL/UNIONPORT,2010,24075928.0
529,CASTLE HILL/UNIONPORT,2011,45019240.0
530,CASTLE HILL/UNIONPORT,2012,58412445.0
531,CASTLE HILL/UNIONPORT,2013,30036823.0
532,CASTLE HILL/UNIONPORT,2014,39166392.0
533,CASTLE HILL/UNIONPORT,2015,131429151.0
534,CASTLE HILL/UNIONPORT,2016,52940869.0
535,CASTLE HILL/UNIONPORT,2017,119277093.0
536,CASTLE HILL/UNIONPORT,2018,82966904.0
537,CHELSEA,2003,968619382.0
538,CHELSEA,2004,1133270189.0
539,CHELSEA,2005,1602367873.0
540,CHELSEA,2006,1661609814.0
541,CHELSEA,2007,2335211955.0
542,CHELSEA,2008,2043020724.0
543,CHELSEA,2009,1024014099.0
544,CHELSEA,2010,3152571612.0
545,CHELSEA,2011,3222655439.0
546,CHELSEA,2012,2480953910.0
547,CHELSEA,2013,2158282052.0
548,CHELSEA,2014,3188159506.0
549,CHELSEA,2015,3292670272.0
550,CHELSEA,2016,2718722519.0
551,CHELSEA,2017,2482759785.0
552,CHELSEA,2018,5110850671.0
553,CHINATOWN,2003,52778038.0
554,CHINATOWN,2004,130668961.0
555,CHINATOWN,2005,185813162.0
556,CHINATOWN,2006,260096347.0
557,CHINATOWN,2007,291011266.0
558,CHINATOWN,2008,179383963.0
559,CHINATOWN,2009,133099440.0
560,CHINATOWN,2010,206378115.0
561,CHINATOWN,2011,119395768.0
562,CHINATOWN,2012,283794151.0
563,CHINATOWN,2013,345416484.0
564,CHINATOWN,2014,380635536.0
565,CHINATOWN,2015,471421454.0
566,CHINATOWN,2016,325143882.0
567,CHINATOWN,2017,153372857.0
568,CHINATOWN,2018,313586526.0
569,CITY ISLAND,2003,36645014.0
570,CITY ISLAND,2004,33988300.0
571,CITY ISLAND,2005,39510338.0
572,CITY ISLAND,2006,23911669.0
573,CITY ISLAND,2007,32767000.0
574,CITY ISLAND,2008,15089659.0
575,CITY ISLAND,2009,20090246.0
576,CITY ISLAND,2010,16753125.0
577,CITY ISLAND,2011,10473476.0
578,CITY ISLAND,2012,13481799.0
579,CITY ISLAND,2013,15987630.0
580,CITY ISLAND,2014,27353930.0
581,CITY ISLAND,2015,30062118.0
582,CITY ISLAND,2016,29773915.0
583,CITY ISLAND,2017,41274004.0
584,CITY ISLAND,2018,38683792.0
585,CITY ISLAND-PELHAM STRIP,2004,2665000.0
586,CITY ISLAND-PELHAM STRIP,2005,3110000.0
587,CITY ISLAND-PELHAM STRIP,2006,20000.0
588,CITY ISLAND-PELHAM STRIP,2007,3850000.0
589,CITY ISLAND-PELHAM STRIP,2009,3235000.0
590,CITY ISLAND-PELHAM STRIP,2012,635000.0
591,CITY ISLAND-PELHAM STRIP,2013,2057500.0
592,CITY ISLAND-PELHAM STRIP,2015,1827777.0
593,CITY ISLAND-PELHAM STRIP,2016,8681588.0
594,CIVIC CENTER,2003,108752228.0
595,CIVIC CENTER,2004,384340841.0
596,CIVIC CENTER,2005,443396158.0
597,CIVIC CENTER,2006,506790121.0
598,CIVIC CENTER,2007,519242843.0
599,CIVIC CENTER,2008,385439572.0
600,CIVIC CENTER,2009,117299554.0
601,CIVIC CENTER,2010,300090788.0
602,CIVIC CENTER,2011,429068030.0
603,CIVIC CENTER,2012,613587813.0
604,CIVIC CENTER,2013,638617292.0
605,CIVIC CENTER,2014,963187554.0
606,CIVIC CENTER,2015,480747865.0
607,CIVIC CENTER,2016,1263935038.0
608,CIVIC CENTER,2017,1919939408.0
609,CIVIC CENTER,2018,562266152.0
610,CLINTON,2003,301548913.0
611,CLINTON,2004,341352162.0
612,CLINTON,2005,721039320.0
613,CLINTON,2006,400397321.0
614,CLINTON,2007,1238524827.0
615,CLINTON,2008,542214576.0
616,CLINTON,2009,279948014.0
617,CLINTON,2010,456276550.0
618,CLINTON,2011,777247110.0
619,CLINTON,2012,605884653.0
620,CLINTON,2013,736807807.0
621,CLINTON,2014,449866660.0
622,CLINTON,2015,1698062846.0
623,CLINTON,2016,715473766.0
624,CLINTON,2017,656931400.0
625,CLINTON,2018,740528539.0
626,CLINTON HILL,2003,104437822.0
627,CLINTON HILL,2004,143629546.0
628,CLINTON HILL,2005,209845413.0
629,CLINTON HILL,2006,208310130.0
630,CLINTON HILL,2007,239493121.0
631,CLINTON HILL,2008,127113208.0
632,CLINTON HILL,2009,96287766.0
633,CLINTON HILL,2010,73199091.0
634,CLINTON HILL,2011,252555869.0
635,CLINTON HILL,2012,266036724.0
636,CLINTON HILL,2013,286424757.0
637,CLINTON HILL,2014,366912185.0
638,CLINTON HILL,2015,497622979.0
639,CLINTON HILL,2016,437037948.0
640,CLINTON HILL,2017,419107611.0
641,CLINTON HILL,2018,308537334.0
642,CO-OP CITY,2003,1123000.0
643,CO-OP CITY,2004,2513000.0
644,CO-OP CITY,2005,7681920.0
645,CO-OP CITY,2006,2130000.0
646,CO-OP CITY,2007,23375600.0
647,CO-OP CITY,2008,2380000.0
648,CO-OP CITY,2009,893000.0
649,CO-OP CITY,2010,3235000.0
650,CO-OP CITY,2011,850000.0
651,CO-OP CITY,2012,872450.0
652,CO-OP CITY,2013,10160000.0
653,CO-OP CITY,2014,560000.0
654,CO-OP CITY,2015,1250000.0
655,CO-OP CITY,2016,670000.0
656,CO-OP CITY,2017,5580000.0
657,CO-OP CITY,2018,16453000.0
658,COBBLE HILL,2003,73619296.0
659,COBBLE HILL,2004,84190122.0
660,COBBLE HILL,2005,134386641.0
661,COBBLE HILL,2006,81841356.0
662,COBBLE HILL,2007,113850512.0
663,COBBLE HILL,2008,85813763.0
