Year,Neighborhood,Average_Income
2013,JAMAICA,36.51888269832876
2013,JAMAICA BAY,44.75385694812189
2013,JAMAICA ESTATES,50.35345089183024
2013,JAMAICA HILLS,40.848956137780775
2013,JAVITS CENTER,265.6445991740946
2013,KENSINGTON,58.57739227845644
2013,KEW GARDENS,46.782799888994866
2013,KINGSBRIDGE HTS/UNIV HTS,30.25607210772909
2013,KINGSBRIDGE/JEROME PARK,50.16081158967222
2013,KIPS BAY,163.2938148488578
2013,LAURELTON,41.793442912820915
2013,LITTLE ITALY,254.4889981641488
2013,LITTLE NECK,71.59127425357356
2013,LONG ISLAND CITY,55.16573329902255
2013,LOWER EAST SIDE,228.76259534218295
2013,MADISON,47.36529068041829
2013,MANHATTAN BEACH,52.30592069527431
2013,MANHATTAN VALLEY,186.3301074750792
2013,MANHATTAN-UNKNOWN,209.02069403685113
2013,MARINE PARK,60.29867970750419
2013,MASPETH,47.57941414533233
2013,MELROSE/CONCOURSE,39.84728148303578
2013,MIDDLE VILLAGE,51.450155128319594
2013,MIDTOWN CBD,325.7310070006512
2013,MIDTOWN EAST,289.0046959307771
2013,MIDTOWN WEST,333.01790960021975
2013,MIDWOOD,52.02580915701687
2013,MILL BASIN,58.85947061680427
2013,MORNINGSIDE HEIGHTS,67.13271279024428
2013,MORRIS PARK/VAN NEST,42.54950575074966
2013,MORRISANIA/LONGWOOD,29.500846534070586
2013,MOTT HAVEN/PORT MORRIS,32.15364409867947
2013,MOUNT HOPE/MOUNT EDEN,26.97682988611259
2013,MURRAY HILL,253.82315590320957
2013,NAVY YARD,49.473112199384474
2013,NEPONSIT,90.3303980699638
2013,OAKLAND GARDENS,57.503374483595195
2013,OCEAN HILL,62.11021154214298
2013,OCEAN PARKWAY-NORTH,56.74522232658192
2013,OCEAN PARKWAY-SOUTH,56.99019007482989
2013,OLD MILL BASIN,42.51435143308946
2013,OZONE PARK,40.511484354638654
2013,PARK SLOPE,72.84205056982968
2013,PARK SLOPE SOUTH,58.88144367047916
